date,open,high,low,close,volume
17/03/2017,70.58,70.7501,69.81,69.89,14078353
20/03/2017,70.14,70.45,69.71,69.98,7466226
21/03/2017,70.17,70.4,69.69,69.9,8746812
22/03/2017,70.03,70.34,69.72,70.25,6455594
23/03/2017,70.2,70.31,69.745,69.86,6898774
24/03/2017,69.99,70.17,69.5274,69.61,5858968
27/03/2017,69.52,70.07,69.36,69.66,5792586
28/03/2017,69.33,70.37,69.33,70.32,7252189
29/03/2017,70.35,71.18,70.31,70.74,6991046
30/03/2017,70.69,71.72,70.64,71.59,8141535
31/03/2017,71.32,72.56,71.23,72.08,9939780
03/04/2017,72.08,72.53,71.78,71.83,8291283
04/04/2017,71.74,72.06,71.532,72.01,5567317
05/04/2017,71.64,72.31,71.555,71.65,6354492
06/04/2017,71.7,72.1,71.38,71.43,5941103
07/04/2017,72.1,72.99,71.8,72.9,10767602
10/04/2017,72.99,73.48,72.73,73.06,7495948
11/04/2017,73,73.45,72.93,73.43,5810458
12/04/2017,73.55,73.83,73.25,73.44,6627297
13/04/2017,73.37,73.655,73.15,73.15,5336428
17/04/2017,73.16,73.58,73.15,73.49,5465408
18/04/2017,73.54,74.1,73.48,73.89,6627986
19/04/2017,74.1,74.38,73.86,74.07,5940609
20/04/2017,74.14,75.11,74.11,74.8,7681252
21/04/2017,74.74,75.11,74.6,74.94,5755691
24/04/2017,75.08,75.4,74.42,74.78,7812524
25/04/2017,74.97,75.17,74.86,75.05,5720364
26/04/2017,75.27,75.7663,75.17,75.43,6948460
27/04/2017,75.54,75.7,75.02,75.44,6052219
28/04/2017,75.24,75.44,74.93,75.18,7330420
01/05/2017,75.09,75.715,75.09,75.23,6165912
02/05/2017,75.3,75.71,75.25,75.52,7318362
03/05/2017,75.4,75.88,75.1775,75.76,5523624
04/05/2017,75.93,76.395,75.83,76.34,5500802
05/05/2017,76.42,76.6043,76.18,76.5,5597759
08/05/2017,76.5,76.52,76.07,76.12,6512180
09/05/2017,76.44,77.05,76.33,76.72,8255282
10/05/2017,76.33,76.78,76.1902,76.7,7511921
11/05/2017,76.35,76.72,75.925,76.13,8349403
12/05/2017,75.95,76.25,75.37,75.71,5892910
15/05/2017,75.8,76.47,75.8,76.29,8843873
16/05/2017,76.19,76.27,75.08,75.11,8371802
17/05/2017,75.05,75.73,74.96,75.12,10970970
18/05/2017,76.89,77.66,76.13,77.54,19166801
19/05/2017,77.97,79.44,77.77,78.77,18581717
22/05/2017,78.65,79,78.295,78.55,8897554
23/05/2017,78.58,78.97,78.44,78.49,7584938
24/05/2017,78.56,78.6053,78.14,78.15,7503976
25/05/2017,78.36,78.85,78.15,78.31,6134952
26/05/2017,78.37,78.5399,77.79,78.13,6125781
30/05/2017,78,78.4,77.93,78.15,5410351
31/05/2017,78.35,78.92,78.22,78.6,8201738
01/06/2017,78.64,79.81,78.6,79.81,8153099
02/06/2017,79.8,79.93,79.22,79.62,7996466
05/06/2017,79.6,80.475,79.48,80.26,10145727
06/06/2017,79.43,79.56,78.26,78.93,11525875
07/06/2017,79.08,79.5,78.733,79.15,8511711
08/06/2017,79.58,80.13,78.23,78.93,10933040
09/06/2017,79.03,79.56,78.72,79.42,9405124
12/06/2017,79.4,80.37,78.84,79.24,10410592
13/06/2017,79.21,79.57,78.89,79.52,5528030
14/06/2017,79.52,80.035,79.26,79.9,5006516
15/06/2017,79.18,79.3,77.76,78.91,11297169
16/06/2017,73.95,75.5,73.29,75.24,56233027
19/06/2017,75.38,76.01,74.52,75.5,16095073
20/06/2017,75.88,75.92,75.32,75.54,10019248
21/06/2017,75.6,76.605,75.58,76.24,9011423
22/06/2017,76.03,76.06,75.3,75.52,8111282
23/06/2017,75.6,75.78,74.55,74.84,13080330
26/06/2017,74.95,75.93,74.92,75.5,8587480
27/06/2017,75.52,76.37,75.45,76.01,6454384
28/06/2017,76.25,76.8,76.14,76.51,6988885
29/06/2017,76.25,76.32,75.485,75.93,7063528
30/06/2017,76.08,76.27,75.67,75.68,6963283
03/07/2017,75.84,76.34,75.08,75.36,4848564
05/07/2017,75.55,75.95,75.165,75.32,6037661
06/07/2017,75.35,75.97,75.24,75.47,6161845
07/07/2017,75.65,75.82,75.05,75.33,5307064
10/07/2017,75.15,75.31,73.13,73.23,15066660
11/07/2017,73.38,74.05,73.33,73.47,7532631
12/07/2017,73.66,74.21,73.66,73.94,5700157
13/07/2017,74.67,75.25,74.51,75.05,8160487
14/07/2017,76.27,76.555,75.91,76.34,9151859
17/07/2017,76.29,76.87,76.19,76.37,8835576
18/07/2017,76.25,76.5429,76,76.2,4314853
19/07/2017,76.08,76.22,75.6,75.87,5313563
20/07/2017,75.98,76.25,75.7,76.02,4965379
21/07/2017,75.84,76.23,75.55,76.15,7153326
24/07/2017,76.03,77.155,76.03,76.89,7388035
25/07/2017,77.61,78.86,77.39,78.52,11503953
26/07/2017,78.55,79.17,77.94,78.9,6716055
27/07/2017,78.72,79.855,78.48,79.78,8052464
28/07/2017,79.8,79.955,79.535,79.81,4975216
31/07/2017,79.82,80.34,79.695,79.99,6263189
01/08/2017,80.25,80.73,80,80.5,5726547
02/08/2017,80.34,81.11,80.3,80.53,8673035
03/08/2017,81.34,81.76,80.67,80.87,9946948
04/08/2017,81.06,81.4,80.21,80.48,7141805
07/08/2017,80.57,81.45,80.54,81.28,5484512
08/08/2017,81.17,81.86,80.9,81.59,7381407
09/08/2017,81.11,81.99,80.901,81.61,6606508
10/08/2017,81.07,81.4,80.55,80.66,8044995
11/08/2017,80.73,81.25,80.36,80.4,7905495
14/08/2017,80.59,81.24,80.5,80.7,7792028
15/08/2017,80.83,81.4,80.54,80.77,7066058
16/08/2017,81.27,81.44,80.54,80.98,11535953
17/08/2017,78.85,79.805,78.33,79.7,17293701
18/08/2017,79.62,80.35,79.28,79.31,9752957
21/08/2017,79.12,80.07,78.79,79.71,9613928
22/08/2017,79.8,80.16,79.71,80.02,6546099
23/08/2017,80.35,80.56,79.88,79.96,7799306
24/08/2017,80.61,80.88,77.85,78.34,19128041
25/08/2017,78.5,79.09,78.48,78.63,9902189
28/08/2017,78.41,78.4618,77.86,78.03,8621494
29/08/2017,77.67,78.98,77.5,78.77,7665191
30/08/2017,78.82,79.1,78.52,78.54,5829829
31/08/2017,78.6,78.75,78.06,78.07,8194750
01/09/2017,78.31,78.5,78.21,78.37,6474360
05/09/2017,77.95,79.89,77.9,79.8,12068490
06/09/2017,79.88,80.4,79.72,80.08,8426125
07/09/2017,80.32,80.76,80,80.12,6820752
08/09/2017,79.74,79.875,77.73,78.88,9999593
11/09/2017,79.15,79.35,78.66,79.08,7000240
12/09/2017,79.3,79.91,79.17,79.61,6004985
13/09/2017,79.61,80.68,79.59,79.86,8823746
14/09/2017,79.79,79.82,79.215,79.68,6939333
15/09/2017,79.81,80.75,79.27,80.38,13317757
18/09/2017,80.21,81.12,79.95,80,8176067
19/09/2017,80.18,80.46,79.7,80.05,6174358
20/09/2017,80.17,80.56,79.87,80.5,5318194
21/09/2017,80.57,80.57,79.72,80.01,6430256
22/09/2017,79.89,80.08,79.245,79.53,5755262
25/09/2017,78.92,80.1,78.86,79.15,8547808
26/09/2017,79.04,79.54,78.92,79.39,5835332
27/09/2017,79.42,79.57,78.67,79.29,6314623
28/09/2017,79,79.08,78.12,78.95,12372825
29/09/2017,78.85,79,77.98,78.14,10353361
02/10/2017,77.9,78.83,77.5,78.45,7709220
03/10/2017,78.83,79.66,78.75,79.22,7936742
04/10/2017,79.27,79.7813,79.07,79.09,6173376
05/10/2017,79.17,79.81,79.08,79.41,5138671
06/10/2017,78.78,79.17,78.25,79,6246655
09/10/2017,79.5,81.38,79.401,80.53,13493044
10/10/2017,82.68,84.88,82.61,84.13,25123962
11/10/2017,84.58,86.29,84.1,85.73,18561005
12/10/2017,85.7,86.37,85.06,86.1,12876987
13/10/2017,86.24,86.95,86.24,86.62,9389049
16/10/2017,86.58,86.62,85.02,85.74,9300326
17/10/2017,85.5,86.3555,85.321,85.98,5851546
18/10/2017,86.15,86.3682,86.01,86.22,5472088
19/10/2017,86.15,86.66,85.7659,86.4,7028958
20/10/2017,86.6,87.45,86.28,87.44,7617753
23/10/2017,87.34,88.92,87.26,88.65,10586033
24/10/2017,88.69,88.8,87.91,87.98,7700872
25/10/2017,87.85,88.6,87.43,88.49,5186064
26/10/2017,88.66,89.11,88.02,88.62,6484941
27/10/2017,88.14,88.39,87.15,88.17,6617000
30/10/2017,87.94,87.95,86.391,86.95,7051993
31/10/2017,86.86,87.46,86.6,87.31,6006933
01/11/2017,87.07,88.395,87,87.94,6176079
02/11/2017,88.28,89.1652,87.8,88.8,5183089
03/11/2017,89.02,89.88,88.76,89.68,6512059
06/11/2017,89.42,89.68,88.68,88.7,5257445
07/11/2017,88.87,89.06,88.31,88.95,5349331
08/11/2017,89.11,90.42,89.1,90.26,6767543
09/11/2017,89.94,90.57,89.35,90.3,6756423
10/11/2017,90.24,91.69,90.2,90.92,7647801
13/11/2017,91.04,91.98,90.87,90.99,8491567
14/11/2017,90.7,91.2,90.18,91.09,9834133
15/11/2017,90.34,90.85,89.65,89.83,8433438
16/11/2017,95.12,99.68,94.72,99.62,38122384
17/11/2017,99.24,100.13,96.58,97.47,23575513
20/11/2017,96.44,97.64,95.76,97.48,16394324
21/11/2017,97.74,97.92,96.32,96.52,12746499
22/11/2017,96.65,96.8099,96.11,96.41,8918247
24/11/2017,96.87,97.23,96.53,96.62,4496117
27/11/2017,96.85,97.65,96.3,96.62,8904890
28/11/2017,96.59,96.885,95.82,96.77,8709645
29/11/2017,97.22,98.26,96.88,97.56,11424004
30/11/2017,98.09,98.44,96.51,97.23,12854680
01/12/2017,97.61,97.71,96.23,97.35,8296198
04/12/2017,97.73,97.96,96.675,97.01,8956524
05/12/2017,97,97.94,96.92,97.83,9010067
06/12/2017,97.99,98.14,97.2401,97.28,7140986
07/12/2017,97.06,97.58,96.65,96.78,7502602
08/12/2017,96.67,96.7,96.138,96.55,5821061
11/12/2017,96.44,97.27,96.29,96.93,8928919
12/12/2017,96.85,97.24,96.6,96.7,7810642
13/12/2017,96.66,97.91,96.55,97.76,7879383
14/12/2017,98.415,98.57,97.1,97.13,9385769
15/12/2017,98.04,98.49,96.91,97.11,16142788
18/12/2017,97.44,98.17,97.36,97.9,7964436
19/12/2017,99.78,99.91,98.29,98.8,12012168
20/12/2017,99.48,99.65,98.45,98.75,10729805
21/12/2017,99.32,99.33,97.98,98.06,7369128
22/12/2017,98.14,98.42,97.68,98.21,5478682
26/12/2017,98.35,99.44,98.35,99.16,4295891
27/12/2017,99.56,99.6,98.8299,99.26,5140793
28/12/2017,99.52,99.62,99.12,99.4,9763936
29/12/2017,99.4,99.69,98.75,98.75,7144273
02/01/2018,99.3,99.79,98.52,98.59,10150490
03/01/2018,98.85,100,98.77,99.45,8903576
04/01/2018,99.54,99.78,98.911,99.54,6830407
05/01/2018,99.64,100.38,99.61,100.13,7283990
08/01/2018,100.25,101.75,100.21,101.61,8843872
09/01/2018,102.03,102.35,100.31,100.39,7312744
10/01/2018,99.75,99.89,98.53,99.67,7930420
11/01/2018,99.7,100.45,98.78,100.02,6537682
12/01/2018,100.39,101.44,100.3,100.87,6951178
16/01/2018,101.34,101.91,100.34,100.69,7170701
17/01/2018,101.15,102.94,100.7,102.7,8681944
18/01/2018,104.74,104.94,103.62,104.3,12307866
19/01/2018,104.64,104.93,103.66,104.59,8378580
22/01/2018,104.5,105.45,104.04,105.45,7308268
23/01/2018,105.29,106.145,104.57,105.9,8287814
24/01/2018,106.35,106.44,104.82,105.79,6823108
25/01/2018,105.85,106.805,105.85,106.6,5857136
26/01/2018,107,108.41,106.68,108.39,6786305
29/01/2018,108.11,109.98,107.99,109.55,8355204
30/01/2018,109.14,109.3648,107.151,107.73,9180477
31/01/2018,107.77,108.18,106.07,106.6,9812836
01/02/2018,105.96,106.56,105.18,105.52,6386836
02/02/2018,105.15,106.47,104.15,104.48,9253068
05/02/2018,103.4,104.61,97.09,100.09,12561594
06/02/2018,97.64,101.08,97.25,100.9,16413797
07/02/2018,100.5,104.59,100.01,102.85,11165223
