date,open,high,low,close,volume
22/04/2015,83.22,83.34,82.6,83.09,6753101
23/04/2015,81.415,82.1,80.9,80.95,14569488
24/04/2015,81.04,81.53,80.9,81,8785471
27/04/2015,80.91,81.2,80.47,80.6,9192250
28/04/2015,80.73,80.82,80.19,80.42,8395450
29/04/2015,80,80.31,79.72,79.85,11858459
30/04/2015,79.95,80.15,79.07,79.51,9409334
01/05/2015,79.76,80.32,79.63,80.29,8192966
04/05/2015,80.48,80.9651,80.295,80.35,7203759
05/05/2015,80.5,80.65,79.78,80.07,6589434
06/05/2015,80.34,80.58,79.52,80.4,7335742
07/05/2015,80.37,80.55,80,80.2,7224338
08/05/2015,80.89,81.21,80.82,80.96,6929376
11/05/2015,80.95,80.99,80.26,80.27,5237754
12/05/2015,80.03,80.29,79.36,79.95,6305837
13/05/2015,80.16,80.59,79.55,79.7,6459854
14/05/2015,80.11,80.69,80.09,80.57,5634158
15/05/2015,80.83,81.12,80.73,81.05,7454848
18/05/2015,80.97,81.13,80.5,80.74,5590781
19/05/2015,80.75,80.95,80.33,80.83,5729453
20/05/2015,80.93,81,80.45,80.48,5486969
21/05/2015,80.17,80.58,79.84,80.41,6055727
22/05/2015,80.24,80.4,79.92,79.95,6003623
26/05/2015,79.97,80.0651,78.94,79.14,6698256
27/05/2015,79.22,79.94,79.09,79.39,8094560
28/05/2015,79.43,79.45,79.02,79.33,5803445
29/05/2015,79.18,79.24,78.19,78.39,12551704
01/06/2015,78.65,79.07,78.27,78.85,7588036
02/06/2015,78.46,78.72,78.17,78.54,7380764
03/06/2015,78.91,78.93,78.27,78.56,5985813
04/06/2015,78.41,78.84,78.06,78.15,7714574
05/06/2015,78.04,78.12,77.37,77.43,9439700
08/06/2015,77.48,77.9834,77.1,77.71,10916201
09/06/2015,77.97,79.33,77.82,78.9,11528875
10/06/2015,79.23,79.79,79.01,79.54,9483534
11/06/2015,79.93,79.93,79.24,79.41,7633332
12/06/2015,79.17,79.32,78.57,78.87,6508632
15/06/2015,78.33,78.455,77.93,78.12,7527947
16/06/2015,79.6,79.6,78.535,79.1,8285671
17/06/2015,79.2,80.19,79.16,80.08,9305776
18/06/2015,80.33,81.22,80.3,80.82,10712462
19/06/2015,80.71,81.2,80.48,80.54,15598811
22/06/2015,80.92,81.18,80.33,80.45,6907940
23/06/2015,80.33,80.45,79.62,79.79,7190628
24/06/2015,79.8,79.85,79.5,79.51,8843732
25/06/2015,79.71,79.9,79.39,79.39,5855728
26/06/2015,79.54,79.74,79.28,79.34,7703191
29/06/2015,78.95,79.37,78.26,78.32,7966240
30/06/2015,78.92,79.01,78.13,78.24,8451427
01/07/2015,78.39,79.765,78.12,79.72,8868020
02/07/2015,80.01,80.35,79.77,79.93,6602521
06/07/2015,79.61,80.22,79.5,80.05,6601218
07/07/2015,80.06,81.83,80.06,81.72,11690399
08/07/2015,81.21,81.69,80.89,80.99,6724685
09/07/2015,81.75,82,80.52,80.66,10419811
10/07/2015,81.23,81.3599,80.76,80.95,6892498
13/07/2015,81.52,82.04,81.34,81.91,7332927
14/07/2015,82.04,82.46,81.98,82.04,6119504
15/07/2015,81.91,82.32,81.84,82.15,6673662
16/07/2015,82.45,82.55,82.1,82.3,6623418
17/07/2015,81.89,82.38,81.6,82.24,5827266
20/07/2015,82.09,82.35,82,82.19,5012932
21/07/2015,82.01,82.13,81.37,81.63,7512386
22/07/2015,81.03,81.3,80.67,80.83,6106378
23/07/2015,80.83,80.89,80.14,80.7,5380856
24/07/2015,80.51,80.73,80.23,80.29,5660786
27/07/2015,79.83,80.07,79.425,79.97,8613558
28/07/2015,80.14,80.66,79.91,80.23,8649935
29/07/2015,80.26,80.99,80.16,80.62,8921525
30/07/2015,79.4,79.48,77.15,77.39,22067809
31/07/2015,77.63,77.74,76.66,76.7,11877236
03/08/2015,76.51,77.09,76.01,76.4,9511261
04/08/2015,76.03,76.34,75.75,75.91,13369071
05/08/2015,76.05,76.54,75.75,75.77,10895393
06/08/2015,76.01,76.01,75.25,75.74,9353287
07/08/2015,75.59,75.72,75.34,75.48,10045380
10/08/2015,75.95,76.5,75.8,76.38,9165893
11/08/2015,76.04,76.45,75.81,76.22,7491871
12/08/2015,75.89,76.43,75.34,76.39,10484495
13/08/2015,76.49,76.51,75.63,75.78,5948007
14/08/2015,75.74,75.81,75.38,75.62,5586878
17/08/2015,75.81,75.81,74.75,75.53,8683913
18/08/2015,75.58,75.8,75,75.13,7445886
19/08/2015,74.93,74.93,74.02,74.12,9864566
20/08/2015,73.75,74.725,73.46,73.91,10696535
21/08/2015,73.55,73.9,71.83,71.84,15763874
24/08/2015,68.57,71.07,65.02,69.14,23696285
25/08/2015,72.18,72.23,68.3,68.42,21476897
26/08/2015,69.9,71,68.95,70.9,17464681
27/08/2015,71.4,71.75,70.02,71.48,13433988
28/08/2015,71.17,71.27,70.59,71.21,10019999
31/08/2015,71,71,70.3,70.67,9520912
01/09/2015,69.37,69.88,68.52,68.9,15437707
02/09/2015,69.49,69.85,69.2238,69.81,8903666
03/09/2015,70.18,70.46,69.7,69.93,8468332
04/09/2015,69.28,69.28,68.5,68.76,11497510
08/09/2015,70.31,70.44,69.56,69.98,9182282
09/09/2015,70.44,70.54,68.37,68.48,11070555
10/09/2015,68.12,68.9465,67.75,68.32,12591110
11/09/2015,68.06,68.51,67.73,68.42,11291401
14/09/2015,68.23,68.3,67.33,68.06,9712806
15/09/2015,68.02,69.74,67.9,69.45,11043655
16/09/2015,70.12,70.36,69.7,70.1,8704237
17/09/2015,70,71.27,69.86,70.24,11029573
18/09/2015,69.44,70.78,69.37,69.94,18210249
21/09/2015,70.15,70.88,70.01,70.65,7742846
22/09/2015,70.06,70.6528,69.98,70.19,10207785
23/09/2015,70.18,70.49,69.96,70.26,6294153
24/09/2015,69.82,71.58,69.74,71.36,13423500
25/09/2015,72.39,73.38,71.95,72.67,15080707
28/09/2015,72.31,72.67,71.75,71.77,9207321
29/09/2015,71.77,72.41,71.35,72.28,9033283
30/09/2015,72.86,73.06,71.55,71.94,11041913
01/10/2015,71.76,72.18,71.395,71.95,8547591
02/10/2015,71.36,72.42,71.29,72.42,9085580
05/10/2015,72.97,73.43,72.5,73.22,9187673
06/10/2015,73.34,73.775,72.59,73.4,8851535
07/10/2015,73.72,73.87,73.323,73.72,8073977
08/10/2015,73.68,74.44,73.49,74.4,6856553
09/10/2015,74.59,74.91,74.32,74.48,6880132
12/10/2015,74.69,74.76,73.91,74.33,6255896
13/10/2015,74.24,74.28,73.66,74.11,8390248
14/10/2015,74.21,74.61,73.9,74.21,8479170
15/10/2015,74.64,74.84,74.03,74.27,8607447
16/10/2015,74.72,75.04,74.34,74.9,9578893
19/10/2015,74.65,75.19,74.53,75.16,7292177
20/10/2015,74.87,75.05,74.164,74.43,8531907
21/10/2015,73.75,74.54,73.5,73.59,8320783
22/10/2015,73.86,75.61,73.61,74.85,14080942
23/10/2015,76.76,78.45,76.31,77.03,16451170
26/10/2015,77,77.9,77,77.49,11464659
27/10/2015,77.12,77.36,76.805,77.29,9423405
28/10/2015,77.39,77.54,75.69,76.51,10178363
29/10/2015,76.75,77.19,76.24,77.02,8230732
30/10/2015,76.98,77.14,76.38,76.38,9547693
02/11/2015,76.57,76.77,76.05,76.6,7152929
03/11/2015,76.3,77.42,75.96,77.05,8013214
04/11/2015,77.03,77.14,76.509,77.06,6376267
05/11/2015,77.09,77.26,75.96,76.39,6860925
06/11/2015,75.88,76,74.695,75.57,9483466
09/11/2015,75.19,75.63,74.93,75.4,8607162
10/11/2015,75.38,76.24,75.23,75.77,6551032
11/11/2015,76.02,76.43,75.92,75.96,5295876
12/11/2015,75.67,76.01,74.66,74.66,7678611
13/11/2015,74.64,74.98,73.95,73.96,8468836
16/11/2015,74.25,75.325,74.01,75.3,7410647
17/11/2015,75.33,76.01,74.87,75.07,8761835
18/11/2015,74.98,75.96,74.81,75.9,6447106
19/11/2015,76.14,76.96,76.02,76.22,7899486
20/11/2015,76.55,76.86,75.68,75.82,9533187
23/11/2015,75.82,76.06,75.4,75.97,9421321
24/11/2015,75.62,76.69,75.61,76.45,7086758
25/11/2015,76.53,76.74,75.88,75.9,4266529
27/11/2015,75.89,76.37,75.5,75.7,2390080
30/11/2015,75.58,75.81,74.84,74.84,8935677
01/12/2015,74.87,76.22,74.87,75.94,8391666
02/12/2015,75.73,76.46,75.65,75.79,8104185
03/12/2015,75.83,76.2,75.17,75.74,11178640
04/12/2015,75.98,77.9,75.92,77.83,11960991
07/12/2015,77.54,78.5,77.54,78.37,9459974
08/12/2015,77.68,78.5,77.35,77.75,8312746
09/12/2015,77.6,78.99,77.44,77.7,10081941
10/12/2015,77.91,78.54,77.57,77.79,8984191
11/12/2015,77.51,78.33,77.11,77.78,12280492
14/12/2015,77.63,78.53,77.44,78.29,12178954
15/12/2015,78.71,80,78.48,79.68,14113427
16/12/2015,79.98,81.23,79.8,80.99,14102635
17/12/2015,80.98,81.03,80.2,80.29,9864248
18/12/2015,79.95,80.12,78.13,78.13,21342066
21/12/2015,78.63,78.98,78.15,78.95,9105763
22/12/2015,79.16,79.745,78.88,79.6,9872157
23/12/2015,79.95,80.43,79.5,79.92,8254573
24/12/2015,79.66,80.15,79.6,79.79,2498020
28/12/2015,79.74,79.9653,79.47,79.92,4149999
29/12/2015,80.22,80.61,79.85,80.36,4406098
30/12/2015,80.46,80.5,80,80.07,3793159
31/12/2015,79.91,80.04,79.31,79.41,5077736
04/01/2016,78.36,78.5,77.54,78.37,11529780
05/01/2016,78.44,78.96,78.21,78.62,8133650
06/01/2016,77.67,78.285,77.12,77.86,9551003
07/01/2016,76.85,77.6,76.07,77.18,11973854
08/01/2016,77.36,77.48,75.671,75.97,9676382
11/01/2016,76.17,77.04,75.6,76.67,10209239
12/01/2016,77,77.02,75.75,76.51,8774696
13/01/2016,76.97,76.99,75.79,75.85,9310123
14/01/2016,76.1,76.9495,75.88,76.15,12835116
15/01/2016,74.5,75.68,74.47,74.98,17023856
19/01/2016,75.8,76.91,75.72,76.73,13457281
20/01/2016,75.29,76.09,74.46,75.83,17795006
21/01/2016,76.02,77.18,75.41,76.72,12712854
22/01/2016,77.4,77.97,76.55,77.36,9465794
25/01/2016,77.2,77.36,76.5571,76.85,9870407
26/01/2016,78,79.58,77.54,78.81,16374750
27/01/2016,78.53,79.85,78.15,78.8,10816070
28/01/2016,79.4,80,78.61,79.82,9895146
29/01/2016,79.98,82,79.83,81.69,19894992
01/02/2016,81.21,81.4,80.53,81.12,9657184
02/02/2016,80.09,80.54,79.81,80.22,9116414
03/02/2016,80.48,81.24,80.02,81.1,10149588
04/02/2016,80.85,81.1,80.33,80.7,8295082
05/02/2016,80.58,81.2,80.57,81.2,9957618
08/02/2016,80.29,82.72,80.29,82.62,16530181
09/02/2016,81.83,83,81.021,82.64,14308930
10/02/2016,82.91,83,81.46,81.62,10585437
11/02/2016,80.39,80.99,79.63,79.9,12343863
12/02/2016,80.36,81.02,79.79,80.99,9306055
16/02/2016,81.99,81.99,80.84,81.47,9352604
17/02/2016,81.65,82.83,81.51,82.45,10892940
18/02/2016,82.23,82.32,81.21,81.98,7702583
19/02/2016,81.96,82.26,81.4,81.79,7709648
22/02/2016,82.07,82.67,81.71,82.13,6916454
23/02/2016,82,82.46,81.615,81.81,5840568
24/02/2016,81.26,81.64,80.66,81.56,6759818
25/02/2016,81.7,82.34,81.47,82.34,6789653
26/02/2016,82.52,82.65,80.95,81.1,9281110
29/02/2016,81.1,81.35,80.21,80.29,11065303
01/03/2016,80.54,81.365,80.53,81.23,9483939
02/03/2016,81.58,82.66,80.85,82.55,12096642
03/03/2016,82.54,82.93,82.18,82.84,8747057
04/03/2016,82.62,83.74,82.26,83.49,9406722
07/03/2016,83.18,83.7,83,83.1,6792402
08/03/2016,82.97,83.75,82.67,83.06,7788361
09/03/2016,83.3,83.69,82.68,82.96,8954849
10/03/2016,83.13,83.23,81.75,82.28,10385568
11/03/2016,82.75,82.8,81.44,81.75,11109536
14/03/2016,81.57,81.852,80.68,81.17,12389311
15/03/2016,81,81.46,80.76,81.31,9297842
16/03/2016,81.31,81.8,80.48,81.34,9490276
17/03/2016,81.29,83.225,81.28,82.75,12061490
18/03/2016,82.86,83.5,82.44,83.15,33635172
21/03/2016,83.12,83.87,82.91,83.32,8625579
22/03/2016,83.28,83.32,82.485,82.74,7205943
23/03/2016,82.72,83.49,82.58,82.82,5594556
24/03/2016,82.46,83.1199,82.43,82.89,6645743
28/03/2016,82.99,83.45,82.52,82.62,4988467
29/03/2016,82.66,83.0901,82.16,82.8,6731392
30/03/2016,83.09,83.36,82.65,82.68,6925360
31/03/2016,82.75,83,82.1533,82.31,6819225
01/04/2016,82,83.62,81.93,83.53,8028606
04/04/2016,83.65,83.65,83.03,83.21,5593417
05/04/2016,83.16,83.56,82.985,83.16,5259066
06/04/2016,83.14,83.84,83.08,83.81,6292095
07/04/2016,83.24,83.68,82.87,83.24,6655914
08/04/2016,83.44,83.45,82.77,83.2,5452988
11/04/2016,83.03,83.34,82.66,82.73,7081525
12/04/2016,82.71,83.21,82.45,82.83,7081592
13/04/2016,83.05,83.43,81.84,82.46,11738639
14/04/2016,81.95,82.365,81.54,82.01,6904390
15/04/2016,82.05,82.43,81.854,82.3,7299299
18/04/2016,82.29,82.99,82.02,82.83,5628014
19/04/2016,82.91,83.7,82.85,83.28,6606143
20/04/2016,83.29,83.34,81.48,81.55,9124197
21/04/2016,81.04,81.31,80.55,80.8,8802123
22/04/2016,80.4,80.95,79.91,80.95,8027651
25/04/2016,80.92,81.48,80.42,81.41,7672811
26/04/2016,81.5,81.5,79.21,79.55,13742264
27/04/2016,79.47,80.15,79.1,79.89,7689688
28/04/2016,79.48,80.265,79.39,79.76,7615948
29/04/2016,79.67,80.15,79.37,80.12,9390964
02/05/2016,80.02,81.3,80.02,80.97,7862625
03/05/2016,80.8,81.7,80.69,81.1,7617524
04/05/2016,80.87,81.77,80.87,81.6,7365945
05/05/2016,81.6,82.09,80.92,81.3,6399874
06/05/2016,81.42,82.25,81.17,82.13,6297747
09/05/2016,82.21,82.73,81.965,82.12,6718753
10/05/2016,82.15,82.6799,82.12,82.48,6223170
11/05/2016,82.5,82.885,82.13,82.15,5974962
12/05/2016,82.48,82.74,82.11,82.41,4925007
13/05/2016,82.42,82.42,81,81.23,6578964
16/05/2016,81.01,81.89,80.75,81.63,6497236
17/05/2016,81.64,82.06,80.325,80.62,10188233
18/05/2016,80.59,80.77,79.413,79.85,8344069
19/05/2016,79.64,80.225,79.45,80.19,6242522
20/05/2016,80.44,80.5,79.7901,80.02,6526805
23/05/2016,80.05,80.33,79.85,80.2,5620561
24/05/2016,80.3,81.38,80.3,80.97,6293252
25/05/2016,81.08,81.7801,81.01,81.48,6050617
26/05/2016,81.48,81.6,81.09,81.22,4622328
27/05/2016,81.27,81.66,81.16,81.43,4322195
31/05/2016,81.58,81.82,80.74,81.04,6705032
01/06/2016,80.95,81.8,80.86,81.79,6184108
02/06/2016,81.53,81.95,81.3299,81.95,5186323
03/06/2016,81.93,82.49,81.78,82.47,6306719
06/06/2016,82.4,82.83,82.2347,82.77,5292348
07/06/2016,82.76,82.89,82.25,82.32,6327475
08/06/2016,82.37,82.75,82.02,82.65,4712567
09/06/2016,82.58,83.26,82.43,83.17,6144895
10/06/2016,82.77,83.34,82.61,83.2,6840768
13/06/2016,82.96,83.4,82.53,82.57,6167444
14/06/2016,82.55,83.37,82.27,83.35,6868619
15/06/2016,83.4,83.5,82.819,82.95,7082203
16/06/2016,82.67,83.609,82.66,83.41,6630088
17/06/2016,83.31,83.44,82.35,83.13,11741742
20/06/2016,83.52,83.7,83.03,83.04,6164326
21/06/2016,83.09,83.78,83.09,83.41,6594737
22/06/2016,83.5,83.76,83.29,83.57,4940053
23/06/2016,83.81,84.21,83.57,84.21,7361265
24/06/2016,82.61,83.82,81.99,82.26,12401053
27/06/2016,81.83,81.89,81,81.23,9619036
28/06/2016,81.44,82.49,80.95,82.46,9257100
29/06/2016,82.96,83.91,82.91,83.91,7927516
30/06/2016,83.91,84.8,83.82,84.67,10969296
01/07/2016,84.52,84.99,84.51,84.78,9531106
05/07/2016,84.48,85.95,84.45,85.44,11403103
06/07/2016,85.37,85.5,84.74,85.03,8356546
07/07/2016,85.23,85.24,84.525,84.83,7905843
08/07/2016,84.98,85.9,84.77,85.77,6827349
11/07/2016,85.61,85.95,84.91,85.75,6156824
12/07/2016,85.49,85.94,85.19,85.75,6649847
13/07/2016,85.81,86.15,85.41,85.89,7572148
14/07/2016,86.44,86.89,85.85,85.87,11342573
15/07/2016,86.25,86.48,85.79,86.01,8491347
18/07/2016,86.02,86.05,85.7,85.93,4781778
19/07/2016,85.67,86.18,85.56,86.17,6078231
20/07/2016,85.38,85.73,85.13,85.32,6289008
21/07/2016,85.02,85.37,84.88,85.26,5471194
22/07/2016,85.5,85.98,85.45,85.72,6165618
25/07/2016,85.53,85.8,85.15,85.8,5605314
26/07/2016,85.68,86.08,85.17,85.27,5379332
27/07/2016,85.24,85.3,84.32,84.46,7744663
28/07/2016,84.42,84.9795,84.402,84.81,5911575
29/07/2016,84.89,85.79,84.8,85.59,7520867
01/08/2016,85.44,86.58,85.42,86.41,10420628
02/08/2016,87.02,87.15,86.24,86.76,13083211
03/08/2016,86.51,86.72,85.46,85.97,8192124
04/08/2016,86.12,86.53,85.8,86.05,5564060
05/08/2016,86.08,86.44,85.53,85.78,6729690
08/08/2016,85.61,85.9,85.13,85.76,5388194
09/08/2016,85.86,86.341,85.68,85.99,4158784
10/08/2016,86.26,86.82,86,86.31,5981436
11/08/2016,86.7,87,86.4,86.73,7387106
12/08/2016,86.92,87.45,86.775,87.04,8063375
15/08/2016,87.52,87.57,86.99,87.02,6871164
16/08/2016,86.98,87.4,86.47,86.58,8071056
17/08/2016,86.45,87.11,85.97,86.96,6762059
18/08/2016,86.94,87.46,86.94,87.44,7082804
19/08/2016,87.2,87.41,87.05,87.31,6199917
22/08/2016,87.14,87.21,86.5801,86.85,5921119
23/08/2016,87.13,87.5,87.035,87.4,5420109
24/08/2016,87.32,87.45,86.56,87.31,5713285
25/08/2016,87.3,87.94,87.04,87.9,10595473
26/08/2016,87.87,88.5,87.166,87.58,16408187
29/08/2016,87.39,88.4,87.32,88.3,8934474
30/08/2016,87.72,88.3,87.46,87.54,11619392
31/08/2016,87.75,87.85,87.025,87.31,11407806
01/09/2016,87.36,88.31,86.98,88.31,29793308
02/09/2016,88.48,88.87,88.04,88.2,17470433
06/09/2016,88.25,88.64,87.88,88.64,14472067
07/09/2016,88.31,88.41,87.71,87.95,17556418
08/09/2016,87.95,88.18,87.63,87.78,23465734
09/09/2016,87.1,87.17,86.24,86.24,21954951
12/09/2016,86.04,88.38,85.96,88.25,16105710
13/09/2016,87.55,87.91,87.01,87.05,19682706
14/09/2016,87.12,87.6,86.87,87.01,25397922
15/09/2016,86.75,88.27,86.75,88.06,13891454
16/09/2016,87.619,88.11,87.3,88.05,23518263
19/09/2016,87.92,88.95,87.25,88.37,19173907
20/09/2016,88.5,88.9488,88.18,88.58,33986484
21/09/2016,88.54,88.79,86.44,87.8,55409813
22/09/2016,87.77,89.3,87.77,88.99,52692665
23/09/2016,88.63,88.935,87.49,87.76,48281375
26/09/2016,87.42,88.43,86.61,87.85,60276563
27/09/2016,88.06,88.81,87.66,88.36,65150794
28/09/2016,88.98,89.725,88.47,89.46,89805967
29/09/2016,89.16,89.27,87.54,88.23,74587460
30/09/2016,88.3,90.22,88.29,89.75,123735748
03/10/2016,89.35,89.45,88.41,88.66,26789542
04/10/2016,88.29,88.68,87.95,88.35,23317644
05/10/2016,88.48,89,88.21,88.85,64580261
06/10/2016,88.83,89.73,88.47,89.22,61462771
07/10/2016,89.01,90.05,88.3,90,20518765
10/10/2016,90.19,90.33,88.78,89.06,15492383
11/10/2016,88.83,89.12,88.2,88.54,11723100
12/10/2016,88.74,89.01,88.33,88.57,17118011
13/10/2016,88.05,88.57,87.6,88.24,11158075
14/10/2016,88.5,88.96,88.22,88.43,7368968
17/10/2016,88.43,88.65,87.71,87.83,7610568
18/10/2016,88.21,88.27,87.435,87.45,10749527
19/10/2016,86.65,86.82,85.44,85.54,12788794
20/10/2016,85.38,85.52,84.7875,84.93,10175116
21/10/2016,84.41,84.86,84.24,84.33,13974139
24/10/2016,84.39,84.7,84.06,84.1,10573198
25/10/2016,87.49,88.08,86.97,86.97,20761155
26/10/2016,86.91,87.74,86.78,87.4,8464058
27/10/2016,87.51,87.6,86.45,86.58,6598279
28/10/2016,86.87,87.23,86.45,86.84,7021059
31/10/2016,87.01,87.47,86.69,86.8,8207137
01/11/2016,86.58,86.99,86.48,86.85,8564471
02/11/2016,86.77,87.41,86.56,86.74,7773237
03/11/2016,86.8,86.98,86.47,86.6,6899931
04/11/2016,86.69,86.73,85.07,85.08,9378118
07/11/2016,86.02,86.57,85.6,86.56,8878455
08/11/2016,86.77,87.69,86.59,87.46,7674604
09/11/2016,85.26,86.5422,84.31,85.93,11972512
10/11/2016,85.51,85.7,82.18,82.96,22095710
11/11/2016,82.67,84.055,82.65,83.58,8905669
14/11/2016,83.56,83.78,82.76,83,12862496
15/11/2016,84.58,84.58,82.88,83.62,9464037
16/11/2016,83.98,84.2,83.17,83.19,8542909
17/11/2016,83.27,83.5,82.93,83.07,9083724
18/11/2016,82.92,83.1,81.99,82,14565456
21/11/2016,82.1,82.75,81.71,82.64,11482061
22/11/2016,83.01,83.1817,82.66,82.76,7426508
23/11/2016,82.59,82.93,82.52,82.68,10763830
25/11/2016,82.99,83.46,82.95,83.46,3883098
28/11/2016,83.13,83.36,82.755,83.07,6990064
29/11/2016,83.42,83.48,82.69,82.89,6183113
30/11/2016,82.52,82.83,82.26,82.46,12115474
01/12/2016,82.21,82.32,81.18,81.86,12516920
02/12/2016,82.35,82.68,82.07,82.4,9079412
05/12/2016,82.559,83.08,82.48,82.99,8597543
06/12/2016,83.24,83.25,82.61,82.91,7327194
07/12/2016,82.74,84.28,82.711,84.18,8567706
08/12/2016,83.79,84.18,83.5,83.5,7522799
09/12/2016,83.519,84.4,83.47,84.37,8004453
12/12/2016,84.21,85.1844,84.21,85.13,7493615
13/12/2016,84.67,85.36,84.53,85.18,11795940
14/12/2016,85.29,85.74,84.17,84.37,12292170
15/12/2016,84.15,84.8,83.61,84.68,8768128
16/12/2016,84.9,85.12,84.15,84.68,21172420
19/12/2016,84.75,84.975,84.32,84.71,6431223
20/12/2016,84.57,84.71,84.19,84.57,7485433
21/12/2016,84.19,84.725,84.12,84.28,6099334
22/12/2016,84,84.61,83.87,84.47,7864796
23/12/2016,84.68,85.18,84.55,84.96,5284195
27/12/2016,84.8984,84.94,84.42,84.6,3782582
28/12/2016,84.4,84.63,83.945,84.07,4298812
29/12/2016,84.24,84.49,84.1,84.35,3718306
30/12/2016,84.17,84.45,83.92,84.08,6209848
03/01/2017,83.88,84.39,83.5,84.2,8792706
04/01/2017,84.45,84.6016,84.2354,84.5,8096650
05/01/2017,84.41,85.4274,84.38,85.06,6852435
06/01/2017,84.941,85.25,84.62,85.03,4799945
09/01/2017,84.06,84.66,83.75,84.4,11000579
10/01/2017,84.34,84.43,83.24,83.49,10918153
11/01/2017,83.39,83.75,83.275,83.75,9572286
12/01/2017,83.71,83.88,83.3701,83.84,6545444
13/01/2017,83.85,84.02,83.44,84.01,6762797
17/01/2017,83.9,85.58,83.88,85.21,13145073
18/01/2017,84.8,85.3,84.59,84.93,10521181
19/01/2017,84.63,85,84.28,84.7,14074464
20/01/2017,86.89,87.975,86.42,87.45,22944405
23/01/2017,87.09,87.35,86.85,86.96,9408904
24/01/2017,87.22,87.95,87.22,87.86,8704722
25/01/2017,87.84,87.9,87.06,87.16,8082874
26/01/2017,87.12,87.23,86.59,86.6,6542285
27/01/2017,86.45,86.85,86.02,86.72,9332303
30/01/2017,86.78,86.86,86.5,86.75,7350036
31/01/2017,86.63,87.66,86.53,87.6,9712432
01/02/2017,87.03,87.59,86.75,87.33,8291514
02/02/2017,87.61,88.35,87.25,87.76,8997158
03/02/2017,88.12,88.17,87.39,87.41,7161948
06/02/2017,87.5,87.785,87.13,87.4,7482993
07/02/2017,87.64,88.28,87.475,88.01,6646055
08/02/2017,88.07,88.34,87.81,88.33,6815753
09/02/2017,88.25,88.78,88.03,88.67,9914070
10/02/2017,88.56,88.73,87.965,87.97,11057552
13/02/2017,88.04,88.355,87.64,88.31,6905130
14/02/2017,88,88.22,87.23,87.86,20123406
15/02/2017,89.81,91.15,89.81,91.12,25847697
16/02/2017,90.92,91.12,90.54,90.79,12408473
17/02/2017,90.61,91.36,90.45,91.09,12152428
21/02/2017,90.58,91.8,90.58,91.67,9018703
22/02/2017,91.45,91.8,91.25,91.44,6749919
23/02/2017,91.61,91.8,90.91,91.13,7611638
24/02/2017,90.97,91.34,90.67,91.05,6643365
27/02/2017,90.53,90.91,90.06,90.89,11840268
28/02/2017,90.9,91.79,90.65,91.07,10535619
01/03/2017,91.05,91.89,90.71,91.66,8792150
02/03/2017,91.4,91.585,90.88,90.91,7031221
03/03/2017,90.8,90.82,89.8948,90.5,8341071
06/03/2017,89.89,90.51,89.59,90.37,9533795
07/03/2017,90.14,90.49,90.06,90.29,5362951
08/03/2017,90.02,90.35,89.76,90.14,5513405
09/03/2017,90.14,90.49,90.095,90.34,5587379
10/03/2017,90.8,91.16,90.65,91.07,6797792
13/03/2017,91.06,91.49,90.85,91.31,7397472
14/03/2017,91.26,91.59,90.82,91,6686388
15/03/2017,91,91.78,90.73,91.4,7855256
16/03/2017,91.44,91.7199,91.1,91.44,6601208
17/03/2017,91.45,92,90.92,91,37010081
20/03/2017,90.96,91.41,90.94,91.22,7772903
21/03/2017,91.3,91.75,91.03,91.19,8210951
22/03/2017,91.31,91.8,90.75,90.99,7798024
23/03/2017,90.91,91.46,90.6,90.77,6831401
24/03/2017,90.77,90.915,90.21,90.57,9251999
27/03/2017,90.45,90.715,90.18,90.49,10071996
28/03/2017,90.17,91.0599,90.13,90.76,11855807
29/03/2017,90.56,90.87,90.39,90.6,4252782
30/03/2017,90.5,90.568,90.1,90.2,3691926
31/03/2017,90.03,90.34,89.84,89.85,6942356
03/04/2017,89.86,90.06,89.45,89.68,6967439
04/04/2017,89.75,89.96,89.42,89.91,5680764
05/04/2017,90,90.5,89.76,89.97,6320139
06/04/2017,89.77,89.81,89.31,89.4,7231506
07/04/2017,89.46,89.61,89.18,89.23,4739040
10/04/2017,89.13,89.679,88.75,89.49,5955986
11/04/2017,89.66,89.82,89.29,89.8,5185977
12/04/2017,89.7,90.421,89.56,90.31,6286312
13/04/2017,90.05,90.54,89.79,90.03,5040104
17/04/2017,90.23,90.59,90.13,90.39,6931678
18/04/2017,90.4,91.13,90.34,90.8,7087796
19/04/2017,90.1,90.45,89.5,89.6,6918993
20/04/2017,89.7,89.7,89.31,89.33,6983536
21/04/2017,89.17,89.28,88.61,88.62,9061218
24/04/2017,89.12,89.655,89.01,89.55,8338467
25/04/2017,89.58,90.25,89.47,90,9088390
26/04/2017,89.85,90,87.61,87.74,11951322
27/04/2017,87.58,88.24,87.23,87.69,8517522
28/04/2017,87.52,87.59,87.15,87.33,8295445
01/05/2017,87.38,87.5967,87.08,87.09,4546624
02/05/2017,87.29,87.29,86.02,86.22,13197492
03/05/2017,86.3,86.63,85.9,86.43,6121974
04/05/2017,86.85,87.24,86.3,86.45,5986188
05/05/2017,86.54,86.61,86.1335,86.5,4506197
08/05/2017,86.33,86.62,86.24,86.55,4634623
09/05/2017,86.8,86.82,86.22,86.4,9577623
10/05/2017,86.48,86.79,86.385,86.49,6178549
11/05/2017,86.61,86.63,85.88,86.17,6064727
12/05/2017,86.24,86.32,85.915,86.19,5892430
